geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Akron,transit,NA,Ohio,United States,2020-05-29,59.41
city,Akron,transit,NA,Ohio,United States,2020-05-30,53.16
city,Akron,transit,NA,Ohio,United States,2020-05-31,34.85
city,Akron,transit,NA,Ohio,United States,2020-06-01,58.09
city,Akron,transit,NA,Ohio,United States,2020-06-02,59.19
city,Akron,transit,NA,Ohio,United States,2020-06-03,57.21
city,Akron,transit,NA,Ohio,United States,2020-06-04,53.01
city,Akron,transit,NA,Ohio,United States,2020-06-05,55.29
city,Akron,transit,NA,Ohio,United States,2020-06-06,58.09
city,Akron,transit,NA,Ohio,United States,2020-06-07,45.81
city,Akron,transit,NA,Ohio,United States,2020-06-08,67.43
city,Akron,transit,NA,Ohio,United States,2020-06-09,69.04
city,Akron,transit,NA,Ohio,United States,2020-06-10,58.82
city,Akron,transit,NA,Ohio,United States,2020-06-11,57.35
city,Akron,transit,NA,Ohio,United States,2020-06-12,58.68
city,Akron,transit,NA,Ohio,United States,2020-06-13,59.93
city,Akron,transit,NA,Ohio,United States,2020-06-14,43.97
city,Akron,transit,NA,Ohio,United States,2020-06-15,54.04
city,Akron,transit,NA,Ohio,United States,2020-06-16,59.41
city,Akron,transit,NA,Ohio,United States,2020-06-17,59.56
city,Akron,transit,NA,Ohio,United States,2020-06-18,65.07
city,Akron,transit,NA,Ohio,United States,2020-06-19,60.29
city,Akron,transit,NA,Ohio,United States,2020-06-20,56.54
city,Akron,transit,NA,Ohio,United States,2020-06-21,42.79
city,Akron,transit,NA,Ohio,United States,2020-06-22,55.51
city,Akron,transit,NA,Ohio,United States,2020-06-23,64.85
city,Akron,transit,NA,Ohio,United States,2020-06-24,60.51
city,Akron,transit,NA,Ohio,United States,2020-06-25,57.35
city,Akron,transit,NA,Ohio,United States,2020-06-26,60.96
city,Akron,transit,NA,Ohio,United States,2020-06-27,47.28
city,Akron,transit,NA,Ohio,United States,2020-06-28,38.75
city,Akron,transit,NA,Ohio,United States,2020-06-29,56.18
city,Akron,transit,NA,Ohio,United States,2020-06-30,63.16
city,Akron,transit,NA,Ohio,United States,2020-07-01,60.74
city,Akron,transit,NA,Ohio,United States,2020-07-02,59.71
city,Akron,transit,NA,Ohio,United States,2020-07-03,58.01
city,Akron,transit,NA,Ohio,United States,2020-07-04,35.66
city,Akron,transit,NA,Ohio,United States,2020-07-05,38.68
city,Akron,transit,NA,Ohio,United States,2020-07-06,59.49
city,Akron,transit,NA,Ohio,United States,2020-07-07,56.4
city,Akron,transit,NA,Ohio,United States,2020-07-08,61.32
city,Akron,transit,NA,Ohio,United States,2020-07-09,56.99
city,Akron,transit,NA,Ohio,United States,2020-07-10,56.62
