"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"3982","county","Polk County","driving","","North Carolina","United States",100,90.75,98.16,111.77,169.78,140.77,122.18,134.77,95.69,98.45,109.98,137.77,136.03,116.76,107.17,101.84,94.92,120.44,135.16,156.27,119.56,109.35,104.55,98.74,95.4,137.68,117.19,127.94,103,102.86,99.52,117.38,186.68,182.71,148.47,143.83,111.62,109.59,100.34,163.87,167.51,155.54,100,108.04,109.59,128.18,168.09,163.97,139.42,111.38,113.12,123.24,137.92,173.03,177.87,161.74,135.79,121.55,122.42,132.88,175.01,158.79,133.56,115.25,104.21,99.61,99.85,116.66,120.92,88.38,70.07,67.22,83.78,83.44,94.14,91.62,73.41,69.98,58.5,70.02,67.99,80.39,73.51,66.1,74.58,69.93,71.43,82.95,82.18,85.96,44.89,70.41,87.75,78.89,85.81,103.49,99.66,77.68,83.15,87.22,91.67,77.87,106.78,93.95,100,87.17,93.9,84.41,92.45,109.78,116.27,115.25,101.36,90.22,110.41,113.75,124.99,144.36,125.91,NA,NA,116.76,129.15,151.28,172.45,154.87,114.82,118.16,118.4,148.47,190.22,219.23,186.54,171.57,141.5,139.42,162.13,199.81,261.4,223,182.62,169.1,179.9,187.41,221.65,294.19,246.59,184.55,178.98,169.93,200.53,266.3,307.41,269.44,196.51,167.89,183.83,210.85,274.62,342.08,278.4,228.28,195.45,204.02,253.03,295.74,350.75,287.6,218.45,212.49,222.28,294.33,410.7,296.95,309.78,233.85,209.73,210.8,233.12,283.44,354.77,280.87,227.89,225.47,212.88,239.81,300.58,374.87,309.59,224.75,187.89,209.64,237.29,268.96,338.64,365.91,218.31,202.37,198.79,236.13,264.12,338.55,280.63,209.78,201.31,200.1,228.52,263.87,341.65,303.58,210.56,208.04,207.94,226.83,264.89,283.54,279.37,190.7,181.07,185.57,188.62,293.75,288.09,250.36,180.82,160.1,173.08,176.61,239.37,264.55,247.8,148.14,177.05,173.7,187.94,300,348.04,318.69,317.43,169.83,165.52,186.63,243.97,262.91,238.21,169.93,167.31,184.46,172.3,259.32
"4046","county","Randolph County","driving","","North Carolina","United States",100,102.2,102.58,108.39,134.87,116.65,91.36,112.94,109.37,103.6,108.69,122.43,124.11,87.9,103.73,99.17,97.93,108.06,122.9,127.76,94.22,106.82,107.81,106.8,101.04,134.11,126.01,98.03,108.03,107.36,107.22,115.62,149.7,139.21,103.26,119.91,112.21,107.34,95.38,118.94,141.12,102.98,106.25,114.19,115.75,124.24,150.5,155.7,115.34,119.17,123.16,123.83,125.31,157.72,155.22,121.66,127.8,118.54,123.81,128.31,142.96,132.14,92.08,103.05,100.28,100.59,100.99,109.67,92.76,68.16,80.87,81.56,81.96,84.91,93.05,79.1,64.72,81.51,72.22,76.18,78.48,88.26,76.18,62.13,81.75,83.78,83.44,87.96,92.65,81.19,57.28,82.95,91.31,95.22,99.68,112.53,101.54,79.87,90.99,100.04,107.45,92.91,117.57,101.97,85.31,102.19,107.32,106.49,104.58,127.68,115.93,97.27,112.73,114.31,115.02,120.51,136.45,132.79,100.21,NA,NA,123.87,135.5,157.63,144.21,118.81,129.97,120.94,119.64,129.22,165.84,153.82,119.95,128.29,148.39,130.02,145.57,158.71,160.83,131.64,143.55,143.48,144.28,160.71,177.08,190.48,140.67,153.32,148.58,154.52,156.84,187.45,193.21,142.42,143.96,133.94,150.15,157.45,184.88,194.11,143.95,161.81,158.6,163.85,173.85,192.79,209,151.08,165.5,156.35,166.12,182.05,179.83,152.22,146.72,171.7,153.28,157.48,170.91,198.91,202.09,155.13,162.19,165.18,163.03,170.44,201.28,212.09,153.84,167.05,158.31,170.38,173.49,207.52,215.68,154.54,167.07,160.87,169.97,174.64,197.87,203.1,150.27,153.83,164.76,168.58,174.08,199.08,195.71,156.8,168.17,161.08,164.31,169.57,200.28,180.38,144.51,157.73,153.19,158.58,163.44,191.9,188.57,147.23,152.23,152.57,155.84,163.35,190.28,182.22,140.33,143.77,155.04,161.3,176.4,211.53,190.1,148.37,162.47,160.6,153.13,168.38,194.96,187.78,149.46,154.55,161.87,160.63,149.23,187.06
"4073","county","Richmond County","driving","","North Carolina","United States",100,113.03,108.57,120.63,156.97,140.77,105.43,128,113.68,114.03,128.29,142.61,138.44,101.49,106.47,111.74,114.68,117.75,144.03,135.18,105.82,117.98,121.63,113.68,106.24,151.79,139.9,126.06,120.69,111.64,112.61,139.41,175.59,153.06,124.77,148.53,123.28,112.48,115.45,152.7,153.12,127.58,114.35,126.61,137.21,154.12,196.35,178.18,142.29,145.91,134.66,144.16,143.42,201.78,191.14,157.71,144.55,144.65,145.59,151.6,182.09,170.19,134.3,138.15,123.34,122.7,120.66,146.65,125.12,94.44,97.12,97.8,102.59,104.66,113.93,101,83.58,96.22,87.42,89.91,96.35,105.72,91.5,82.06,89.88,92.85,95.8,104.14,103.62,96.25,62.92,99.42,115.81,111.41,115.26,134.24,117.69,84.29,127.35,121.4,116.59,116.29,137.08,127.03,111.8,127.93,130.94,137.21,142.1,178.69,163.85,151.47,155.42,144.55,154.15,157.52,185.87,188.72,156.06,NA,NA,164.27,197.7,231.07,222.05,212.03,192.79,168.61,166.44,203.01,288.78,253.8,206.43,259.94,209.73,181.31,208.18,240.16,267.41,218.17,195.41,187.75,196.25,220.56,273.33,350.57,304.01,218.91,186.52,205.72,228.58,293.44,363.21,244.71,197.74,177.21,206.92,216.62,279.11,390.24,247.17,227.84,200.06,213.06,214.78,295.6,399.16,242.58,216,205.69,230.81,265.05,282.12,306.3,272.39,229.03,199.19,214.52,226.38,296.96,419.69,241.09,221.56,208.5,207.73,244.78,286.52,407.05,243.36,212.96,199.58,222.15,229.26,289.17,387.13,243.19,213.19,216.13,221.18,228.87,281.64,361.07,239.61,196.51,200.81,208.41,230.04,259.3,325.8,239.64,197.09,196.73,207.31,214.23,267.67,298.93,208.21,198.64,170.26,197.03,213.09,291.46,292.24,207.99,185.58,160.62,187.26,198.71,240.48,240.61,198.38,183.51,181.34,188.62,234.69,324.67,279.53,209.63,318.85,197.28,186.45,210.38,255.8,244.94,210.83,182.67,180.8,188.04,185.87,240.61
"4088","county","Robeson County","driving","","North Carolina","United States",100,97.74,106.1,112.89,146.89,124.13,93.17,143.12,103.71,98.58,111.9,133.05,118.21,90.97,99.39,98.4,105.48,110.84,141.24,124.42,93.42,111.46,104.4,104.3,98.51,131.77,122.36,101.69,106.68,108.88,108.58,132.13,173,147.85,119.17,129.91,111.42,106.38,134.9,140.59,144.6,112.8,109.87,109.26,120.39,134.15,174.47,157.46,128.93,132.3,120.2,124.62,133.42,186.5,166.06,147.25,130.6,123.91,130.98,135.75,176.76,164.1,128.49,128.78,117.07,126.44,121.77,133.19,122.81,85.75,88.14,89.47,90.83,89.14,103.82,97.34,75.91,84.12,76.77,78.77,82.84,89.57,81.31,63.84,81.06,79.92,82.95,88.45,95.88,84.85,60.28,85.75,91.18,91.59,94.5,115.01,100.53,74.78,90.98,97.99,96.35,94.06,117.99,102.76,86.15,101.45,105.86,104.06,103.95,136.75,129.3,104.22,118.36,108.98,115.01,133.64,149.63,149.09,112.47,NA,NA,150.53,145.18,180.38,170.76,142.91,137.79,127.85,140.99,162.28,223.04,185.84,143.59,175.73,155.09,138.4,151.18,182.69,183.49,153.55,159.03,149.06,155.25,168.91,210.16,217.19,165.76,160.2,159.31,161.36,170.01,211.26,232.75,176.33,152.09,149.78,162.02,176.09,227.84,244.56,178.82,179.59,164.51,164.62,185.39,223.91,277.97,188.54,176.69,175.36,191.72,233.03,284.29,209.31,218.77,186.88,163.65,165.08,185.27,216.06,241,166.99,165.03,161.5,167.51,172.48,217.07,289.42,173.29,166.69,160.17,167.45,181.31,215.79,238.25,177.32,171.34,165.33,166.85,179.77,225.4,256.73,181.44,162.77,168.19,171.79,179.44,221.79,256.75,183.88,176.31,175.25,173.24,180.34,228.09,224.79,179.03,168.89,161.9,162.27,174.25,210.9,205.14,174.42,154.72,149.43,152.97,172.7,207.1,197.34,160.79,162.36,161,158.74,190.9,252.57,212.71,165.91,208.89,159.71,154.01,173.26,201.6,189.54,160.9,152.79,151.99,157.8,157.43,199.87
"4094","county","Rockingham County","driving","","North Carolina","United States",100,100.31,97.85,108.78,121.89,104.31,80.43,99.93,97.21,100.61,101.46,110.93,114.17,77.35,91.14,100.07,109.91,103.4,105.74,114.9,84.62,103.07,106.19,104.78,94.35,127.02,114.77,89.07,101.78,101.43,102.92,103.61,129.51,123.02,95.94,107.01,103.42,99.36,90.57,113.96,123.57,95.62,100.4,108.03,110.94,117.05,135.59,136.37,101.5,111.13,111.69,110.86,117.31,141.74,138.69,101.22,111.84,112.18,116.88,123.3,128.91,122.11,83.29,102.45,97.42,92.03,96.15,107.08,91.47,70.3,75.69,83.53,82.38,84.88,92.77,82.89,72.2,80.61,70.28,78.08,82.73,90.56,78.67,63.81,82.82,85.91,87.69,87.9,93.75,87.39,57.98,83.51,92.33,94.78,103.42,114.66,100.3,79.98,95.49,98.03,101.37,92.84,115.77,96.17,90.23,105.3,108.15,111.68,108.24,124.52,121.97,110.3,113.4,106.43,113.32,119.53,130.3,130.64,97.73,NA,NA,124.78,134.8,151.07,150.97,118.75,123.95,117.63,115.15,124.08,153.89,156.48,119.82,118.01,142.88,127.58,141.93,158.91,168.88,131.96,147.02,139.51,150.88,144.71,168.78,175,141.19,149.3,151.58,154.5,149.38,190.01,177.98,139.97,135.63,126.87,136.97,148.76,166.58,171.29,132.35,152.73,150.06,154.04,157.34,181.42,182.07,134.11,152.82,157.1,153.09,171.61,187.33,154.62,132.82,160.97,158.15,158.48,163.88,193.36,184.33,153.42,156.83,150.42,152.82,156.92,180.05,186.34,147.53,151.93,158.51,160.66,155.11,180.53,189.59,148.46,161.78,156.65,162.05,167.21,183.14,174.49,138.25,148.24,156.43,156.11,159.3,168.02,177.02,147.39,156.32,153.5,160.26,164.68,178.33,152.47,131.76,145.81,147,152.94,152.64,171.27,175.44,132.75,150.88,147.39,150.32,160.79,167.25,159.15,133.61,137.14,150.33,154.68,160.67,185.64,174.67,135.75,140.3,144.35,143.56,158.39,179.36,185.13,133,148.69,153.73,148.91,137.32,175.26
"4106","county","Rowan County","driving","","North Carolina","United States",100,99.51,105.01,115.92,139.05,115.88,88.92,106.78,105.51,107.58,106.48,129.09,118.88,92.41,104.07,107.58,105.79,110.52,122.28,126.36,94.56,105.85,105.55,110.15,97.88,138.77,122.04,99.27,106.97,107.75,110.2,114.12,146.9,131.7,97.52,116.48,113.43,115.56,100.16,129.24,136.17,109.13,106.95,112.21,117.83,131.28,153.75,142.62,114.81,119.58,118.33,120.34,125.59,189.32,148.46,126.88,121.2,130.71,127.78,127.22,142.5,128.13,89.38,103.94,96.86,97.69,96.02,112.49,88.76,67,73.7,78.83,82.76,79.44,86.76,77.86,63.29,76.96,68.2,72.58,75.83,87.45,74.79,61.86,83.35,79.5,79.89,91.03,96.41,93.8,48.26,88.07,94.04,96.75,101.17,117.11,109.07,84.61,92.24,99.8,104.33,89.62,115.02,104.44,87.5,102.32,106.64,109.38,106.32,127.26,125.92,99.27,111.28,102.99,113.26,119.65,128.53,135.09,97.64,NA,NA,124.22,135.62,152.08,149.4,117.73,123.39,126.47,128.17,127,154.93,154.17,118.15,117,138.36,129.46,134.7,147.14,158.21,123.37,140.86,136.6,141.94,150.13,166.86,163.08,132.33,145.1,147.75,145.12,153.73,174.9,174.27,135.17,142.93,132.88,141.74,144.32,168.64,166.72,136.73,149.49,153.5,154.37,164.38,185.09,174.71,141.76,151.17,150.32,159.3,174.76,176.69,148.34,135.84,156.87,146.87,150.05,165.58,182.18,179.35,140.04,154.11,155.8,158.65,165.25,172.7,173.41,142.74,155.15,153.52,163.55,162.48,182.48,182.17,143.24,154.04,156.63,161.6,164.71,183.62,179.84,142.02,149.39,157.32,158.93,160.63,181.65,175.96,141.74,151.39,155.98,159.08,162.69,187.23,169.1,142.37,152.97,148.13,150.78,160.92,179.24,179.88,142.13,144.55,149.29,155.29,155.89,187.96,170.28,137.57,141.7,147.26,154.43,161.89,197.21,181.6,149.51,145.31,159.39,151.2,162.76,189.08,175.74,141.98,149.71,151.6,154.95,144.21,180.33
"4112","county","Rutherford County","driving","","North Carolina","United States",100,108.72,106.87,122.43,140.28,122.39,102.86,122.47,112.86,102.39,109.87,124.75,118.96,95.42,104.39,111.28,99.89,113.69,116.67,126.25,94.07,107.59,112.37,105.2,101.71,130.15,112,100.32,114.39,113.26,114.09,126.63,158.49,148.32,114.26,124.54,116.55,117.68,102.07,141.28,146.57,110.11,108.17,114.5,117.89,133.28,152.39,150.43,119.55,119.4,128.57,120.45,130.53,147.53,151.07,123.26,133.48,132.81,130.23,126.72,147.21,134.05,99.68,106.65,99.49,97.23,100.85,113.99,96.03,73.9,82.86,79.53,82.17,88.36,100.09,72.47,62.9,78.87,67.29,72.52,80.79,83.67,73.65,58.19,81.54,83.43,93.24,87.83,86.76,82.2,49.25,97.74,96.91,99.32,101.11,113.67,107.74,74.69,103.84,107.29,105.71,96.55,114.46,89.98,84.24,108.49,109.96,101.41,108.81,123.09,120.92,102.28,116.08,110.64,112.05,127.72,133.37,133.77,106.61,NA,NA,130.81,138.55,154.54,166.67,137.83,134.03,131.64,127.16,147.29,186.14,186.48,142.67,148.83,156.97,156.23,166.08,190.28,182.05,163.6,167.08,159.51,161,170.55,198,207.72,171.28,177.89,165.5,169.49,178.21,208.87,218.68,171.77,179.51,163.9,174.75,182.41,214.05,223.8,175.5,190,190.32,203.18,197.68,231.36,225.63,187.16,197.72,197.55,197.23,224.33,239,207.42,202.13,206.42,191.86,194.05,205.8,223.18,231.62,190.45,202.92,207.31,206.48,212.9,230.9,241.15,196.89,192.05,195.76,205.22,215.97,228.38,238.93,203.82,210.11,187.27,197.93,208.08,221.56,230.7,203.92,202.71,209.25,199.91,203.11,231.73,248.61,210.38,199.68,196.91,197.4,210.94,236.31,210.83,198.32,193.11,177.89,182.75,188.85,213.77,228.66,181.17,184.61,184.54,190.06,192,223.03,203.73,188.34,174.48,176.74,180.96,201.49,255.97,251.36,219.36,225.52,192,187.76,199.17,219.45,194.97,172.07,191.09,186.08,188.96,169.94,239.68
"4133","county","Sampson County","driving","","North Carolina","United States",100,104.28,103.25,108.06,134.89,112.86,87.46,109.15,103.69,98.63,109.47,128.23,113.1,93.03,100.4,100.52,99.54,111.43,128.99,119.3,94.14,104.26,105.73,106.52,93.12,130.2,127.3,94.41,112.17,108.38,106.4,122.98,151.97,135.27,98.1,118.55,116.78,104.42,98.59,111.19,126,99.09,109.87,114.17,116.45,124.69,144.44,140.04,116.78,120.96,118.7,119.77,118.61,159.66,142.34,116.66,127.52,123.99,123.74,121.14,137.15,133.6,87.34,107.57,98.79,96.85,105.55,122.9,85.73,69.45,83.57,79.75,82.19,90.83,98.14,91.76,71.92,86.74,77.31,86.19,83.18,95.92,81.08,66.87,87.08,88.47,95.42,93.14,94.67,84.9,65.62,81.18,94.39,94.27,105.96,117.59,102.89,74.34,90.69,99.64,105.03,103.35,115.22,106.3,82.9,104.2,108.6,108.78,102.87,135.61,121.3,103.47,121.26,110.32,115.93,125.14,141.49,135.96,111.61,NA,NA,133.58,141.11,198.75,166.51,129.05,142.06,125.72,127.96,132.57,171.23,166.16,150.56,157.22,156.47,137.03,149.36,162.69,153.5,141.99,152.88,148.7,160.79,171.98,176.5,179.24,150.13,153.28,153.68,158.69,150.62,182.94,187.79,147.93,138.18,139.71,149.57,157.08,202.97,210.03,166.83,186.67,179.14,172.8,164.06,199.8,218.39,172.22,173.29,160.04,164.77,182.88,189,178.98,178.03,180.07,152.57,157.22,176.05,197.82,209.79,168.3,170.97,163.44,168.28,186.35,206.02,228.1,167.51,169.27,161.94,164.75,170.6,191,203.43,168.85,172.82,168.95,165.84,169.8,190.37,202.83,156.67,141.15,147.89,160.57,168.91,196.89,200.34,159.32,169.01,169.92,171.11,173.96,196.85,187.74,138.99,160.41,153.64,156.87,157.18,179.1,179.83,156.85,156.89,151.52,163.36,169.33,187.38,175.73,155.84,155,157.52,157.14,168.6,213.35,204.24,156.37,194.71,147.59,150.82,166.2,182.27,176.82,153.52,157.54,156.73,160.21,148.76,178.17
"4190","county","Scotland County","driving","","North Carolina","United States",100,102.28,112.26,124.04,153.5,124.6,95.4,122.69,110.8,115.7,120.71,141.42,126.99,86.62,105.12,106.88,112.71,114.13,139.25,128.07,100.56,112,118.95,117.16,102.88,137.68,130.06,99.33,117.68,115.63,116.9,134.17,174.54,144.04,106.54,123.1,110.84,111.36,114.69,134.36,151.89,108,109.46,114.39,121.79,129.72,178.58,149.2,123.4,129.08,120.79,124.45,132.22,174.54,163.36,126.13,131.03,132.75,134.28,147.74,171.78,158.28,118.02,125.98,114.39,127.36,122.62,136.9,104.34,85.72,99.25,89.94,95.07,89.98,106.92,94.21,79.78,94.28,79.55,79.25,84.52,96.45,84.82,70.28,86.95,86.5,98.99,96.56,96.19,102.73,63.81,92.79,102.21,98.24,106.65,114.28,111.36,83.14,103.51,101.72,102.39,101.27,123.48,118.84,99.25,116.93,120.56,115.7,127.03,171.18,152.97,121.64,131.81,122.58,139.7,144.15,170.8,179.33,139.14,NA,NA,149.94,172.45,187.1,176.26,155.7,165.27,151.51,152.82,167.4,242.95,211.7,156.97,222.36,175.89,161.5,189.46,209.38,243.96,188.07,179.66,164.6,187.74,196.86,218.8,257.76,200.19,176.82,169.87,169.08,185.87,232.56,277.05,187.14,169.16,152.64,160.82,185.87,227.81,303.33,195.18,190.24,173.23,188.41,184.56,227.07,309.35,189.83,197.31,182.5,195.48,232.86,254.21,251.18,228.67,205.31,166.21,179.21,196.11,247.96,327.25,201.64,186.02,189.42,193.83,209.27,239.55,331.33,204,178.17,170.62,190.88,200.11,232.37,302.88,205.35,184.82,176.19,181.35,192.67,240.67,276.67,185.5,185.2,190.54,184.6,204.19,231.1,258.43,194.43,172,193.16,192.6,211.07,236.49,247.29,180.3,181.57,175.29,173.76,196,238.88,255.48,200.45,174.5,165.08,177.94,183.55,228.6,214.47,172.15,181.12,171.36,172.6,212.9,305.53,231.14,175.29,283.44,188.75,167.7,181.94,227.33,197.5,165.46,168,169.12,170.54,157.94,210.84
"4310","county","Stanly County","driving","","North Carolina","United States",100,99.25,109.44,108.35,127.05,116.21,87.74,110.82,112.92,109.97,112.83,127.92,127.51,82.55,98.25,107.51,108.12,112.02,118.55,120.32,82.2,102.61,112.7,110.8,102.04,131.58,127.64,100.35,112.24,113.86,115.96,118.53,142.49,130.68,94.59,114.78,112.55,109.88,92.42,128.21,140.36,97.68,107.14,109.81,118.88,128.93,143.91,143.71,102.71,115.72,115.09,122.98,118.09,138.85,156.64,107.38,120,124.31,113.19,123.57,136.25,130.73,86.09,97.59,97.17,94,99.01,114.26,94.13,65.09,75.19,77.95,82.98,83.42,89.23,90.87,66.54,81.19,73.43,71.64,81.1,91.57,79.68,63.8,80.22,83.29,88.46,103.48,101.2,90.96,52.47,88.11,91.66,92.82,100.98,113.97,101.93,73.17,98.16,105.5,103.17,90.67,118.38,99.89,88.55,101.42,110.07,111.61,107.58,127.9,127.02,111.39,114.78,112.38,116.4,128.17,139.55,132.08,97.63,NA,NA,135.22,139.29,160.6,162.13,129.7,132.48,127.51,126.76,140.12,170.65,155.91,133.31,123.72,145.69,127.02,136.92,149.83,166.89,128.47,140.45,144.81,154.05,157.25,166.99,179.43,142.11,141.52,142.93,144.59,149.02,173.67,182.39,138.44,134.85,137.34,150.29,152.32,171.57,178.3,133.24,150.74,154.25,160.86,165.16,188.54,190.03,144.37,151.75,148.95,160.69,169.91,185.61,166.27,139.42,156.28,146.1,156.92,170.96,183.73,193.43,153.48,159.85,161.94,157.49,163.84,192.11,188.88,146.72,148.69,153.51,163.16,159.31,190.34,192.4,146.6,160.45,165.33,163.4,161.06,181.54,187.41,142.9,144.68,157.73,157.89,158.81,183.49,188.76,139.66,149.15,155.83,159.24,158.28,181.05,171.35,151.38,148.07,144.02,159.85,152.5,172.58,182.96,138.08,138.76,144.77,148.16,156.28,183.84,166.93,142.09,141.04,150.2,153.33,167.57,199.12,191.52,155.85,157.99,158.61,143.03,158.58,181.95,181.73,136.18,143.63,150.66,153.75,133.7,180.01
"4327","county","Stokes County","driving","","North Carolina","United States",100,96.85,101.03,112.02,129.07,112.02,91.99,102.29,104.45,96.44,100.34,116.09,123.01,93.87,100.58,102.88,99.38,99.35,106.37,126.91,92.81,99.97,104.55,97.54,88.09,115.27,125.3,105.92,101.78,106.06,104.76,108.46,135.06,134.89,97.19,126.16,118.14,109.17,93.19,122.87,165.49,105.96,104.25,117.8,107.6,115.82,136.15,153.3,116.02,116.02,117.56,113.59,122.77,133.28,151.15,123.01,123.52,110.92,120.03,124.79,128,144.92,95.62,98.9,92.57,100.24,103.94,122.39,124.72,87.85,74.5,84.35,85.55,87.3,96.03,92.43,73.37,86.51,68.95,73.3,80.69,88.77,87.16,72.99,88.74,82.33,91.41,96.64,96.54,90.62,56.01,91.27,85.55,96.13,94.52,105.37,106.47,84.22,93.84,96.71,96.99,84.42,116.64,99.66,87.26,104.93,112.12,102.23,103.7,128.41,134.23,112.63,118.08,107.6,121.6,131.26,147.76,154.4,120.06,NA,NA,131.09,144.88,171.65,222.29,171.14,141.15,114.38,119.31,124.89,160.46,203.77,164.67,159.16,162.75,136.02,153.54,168.02,215.65,189.32,152.93,165.18,172.48,171.17,195.14,238.82,188.94,165.08,148.58,152.93,164.81,212.43,259.4,190.45,148.99,140.84,148.27,155.97,183.84,200.82,183.09,161.18,158.27,168.4,175.76,205.96,264.22,186.72,164.53,173.71,169.39,198.43,220.4,241.73,200.17,177.78,164.02,169.67,174.26,218.08,249.98,208.22,168.54,185.14,195.21,183.81,219.48,272.95,215.13,185.83,180.49,190.55,183.74,214.58,260.42,212.6,175.93,188.5,182.3,187.85,215.78,250.67,193.12,147.69,173.98,178.47,174.91,194.56,242.18,204.04,165.39,168.09,162.14,172.34,202.23,175.83,166.72,162.96,169.43,166.45,162.58,177.03,223.35,172.27,151.97,160.42,155.08,162.92,176,190.35,177.27,135.47,166.38,159.64,180.55,213.39,243.62,227.66,215.58,157.04,163.54,168.85,186.2,201.57,170.63,149.71,169.33,166.28,137.9,184.12
