"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"2926","county","Genesee County","driving","","Michigan","United States",100,104.45,104.79,106.65,135.36,87.99,83.96,102,101.97,103.23,106.42,124.13,123.12,84.46,97.66,98.75,99.26,106.95,125.78,121.83,87.2,100.79,102.43,102.71,110.79,119.68,121.68,88.02,104.07,106.45,108.35,108.91,138.61,124.76,94.62,109.38,105.29,110.04,113.68,133.27,133.83,96.78,106.71,106.73,100.31,114.63,145.22,138.37,100.24,112.69,116.28,116.57,123.13,141.27,147.61,106.56,112.85,119.13,114.53,108.76,113.15,101.87,81.37,88.33,85.31,82.35,80.65,85.62,73.05,55.71,69.23,50.83,56.56,53.07,62.39,47.11,41.08,52.49,53.22,55.78,56.67,62.11,52.08,47.23,56.44,55.08,60.49,58,61.95,56.16,36.99,54.77,60.83,63.66,65.2,69.59,65.94,55.95,70.45,65,68.49,69.98,83.08,73.99,67.5,82.59,85.66,82.23,84.98,101.31,91.64,83.63,93.14,94.43,101.14,105.15,112.58,106.8,86.61,NA,NA,121.45,112.46,132.46,125.34,98.95,114.35,128.61,146.49,149.05,157.79,134.16,117.93,115.56,142.12,138.85,142.7,153.57,142.96,118.99,143.99,149.13,149.04,158.62,176.23,159.56,134.01,158.92,167.57,150.77,171.41,190.68,176.43,146.3,164.29,170.06,178.02,188.19,204.47,189.02,144.23,170.39,176.01,186.67,196.09,209.67,204.69,169.59,181.42,184.24,192.38,217.52,197.65,154.37,168.83,186.63,189.62,186.41,194.22,209.89,206.96,166.19,180.08,185.4,188.81,189.29,216.78,205.84,164.37,194.3,184.68,191.18,201.82,229.2,215.22,174.52,180.84,187.8,195.13,197.71,218.6,205.42,152.45,179.11,177.97,189.03,193.75,214.62,199.88,169.33,184.59,181.93,187.26,198.22,211.41,192.99,160.13,176.17,177.42,182.85,194.85,208.56,192.67,162.13,173.08,174.29,170.99,184.56,188.4,180.04,149.16,166.21,166,172.31,188.41,216.68,169.49,144.88,152.79,152.22,159.76,172.11,198.5,185.89,145.44,163.45,168.12,169.79,179.5,210.53
"2927","county","Genesee County","walking","","Michigan","United States",100,100.06,97.64,99.24,137.96,98.66,72.68,104.71,101.85,101.59,102.87,119.17,122.36,77.83,96.94,91.46,99.11,98.98,128.85,114.52,98.92,115.03,114.9,105.86,107.2,115.22,125.48,87.39,104.84,120.45,103.44,111.91,148.54,116.56,91.72,110.64,97.77,124.97,112.93,137.9,144.33,102.55,102.93,111.72,99.68,105.22,135.41,142.87,107.71,122.68,116.69,118.15,132.8,136.62,161.72,103.63,125.1,122.42,111.4,117.2,129.43,112.04,94.65,113.95,102.68,100.96,102.04,100.7,88.03,76.88,90,75.73,79.94,74.9,76.88,68.41,61.53,68.34,72.17,73.76,89.87,95.73,81.46,82.8,97.45,81.78,90.83,92.8,86.05,79.94,60.13,74.78,81.97,76.94,79.43,83.95,85.41,92.42,101.97,77.26,86.43,76.11,95.99,82.99,80.76,113.18,119.24,108.85,118.92,137.01,108.28,112.48,117.01,125.48,129.04,134.39,129.55,127.2,108.92,119.75,107.77,172.1,134.9,168.03,162.93,138.66,136.94,172.17,191.21,212.74,207.32,188.15,179.94,161.66,194.52,213.25,199.11,208.15,197.07,181.15,215.73,225.92,202.29,217.26,232.93,205.03,174.59,225.61,201.53,196.31,224.01,233.82,219.68,166.37,213.63,227.07,219.68,237.45,279.04,233.57,199.11,234.33,230,245.35,257.13,249.36,244.14,224.33,237.58,244.33,253.76,257.2,251.34,226.94,184.08,228.28,253.69,239.49,251.66,265.86,238.85,200.06,235.54,246.24,239.04,228.09,256.75,237.07,195.1,231.91,234.01,230.57,241.34,268.66,252.04,194.9,211.59,240.83,246.18,249.3,258.22,227.39,185.16,221.78,229.36,245.73,234.08,273.5,246.11,197.13,224.52,214.65,245.41,238.79,241.97,231.08,190.45,211.85,237.9,234.84,241.91,260.13,228.79,208.28,227.45,213.89,225.48,233.38,215.67,219.11,177.13,219.87,220.76,219.04,241.02,255.16,208.66,164.65,176.88,182.36,187.77,205.48,261.15,221.21,160.19,195.48,214.08,205.41,216.82,240.13
"2957","county","Grand Traverse County","driving","","Michigan","United States",100,99.71,104.17,101.75,138.7,124.26,104.35,113.5,103.34,103.5,106.32,138.51,142.81,94.82,96.14,102.77,102.99,105.33,131.47,128.38,90.69,99.9,104.3,102.68,103.64,133.2,138.2,97.7,106.96,105.05,106.63,110.66,161.92,178.92,130.8,121.53,101.12,111.37,114.8,150.67,154.73,111.48,108.6,105.22,109.45,108.53,139.78,155.28,112.03,114.29,117.82,119.11,118.43,146.67,154.27,119.2,116.91,118.29,110.25,110.41,126.29,114.02,85.39,80.02,77.12,73.17,72.83,70.75,66.17,54.6,65.21,46.93,52.03,46.83,58.48,45.64,38.22,45.45,52.16,53.55,55.83,63.01,44.68,47.14,54.1,50.11,56.59,50.8,55.54,56.17,34.06,48.71,51.48,55.25,57.13,64.96,65.51,53.06,62.79,59.45,64.3,63.64,76.2,73.14,67.94,66.54,79.12,66.33,73.82,100.84,90.91,82.06,88.93,88.16,97.44,107.28,106.07,104.3,75.02,NA,NA,116.96,116.42,138.29,128.2,89.47,115.74,136.26,151.35,163.17,203.42,207.02,193.11,154.36,164.33,171.08,164.94,206.6,228.55,177.38,174.98,182.12,186.21,207.81,258.57,281.75,219.19,214.73,214.52,211.93,233.28,290.36,311.48,241.04,242.51,239.2,245.45,285.64,326.13,324.4,228.96,253.59,262.01,284.99,304.59,365.18,377.19,317.17,313.53,319.49,338.65,381.75,433.74,356.84,361.48,344.02,338.48,334.67,335.82,404.32,382.16,334.41,323.81,335.29,337.88,351.8,403.3,401.79,336.47,353.53,333.07,369.86,369.66,411.92,400.14,338.65,350.04,332.81,339.6,368.39,396.76,389.09,333.71,366.85,347.83,348.55,375.89,412.06,408.8,338.35,352.06,338.96,346.33,361.72,399.6,413.11,329.24,318.62,316.43,323.07,339.59,408.22,403.82,319.02,292.42,286.29,286.18,304.18,365.13,363.8,275.44,249.71,246.19,248.34,284.78,367.91,394.81,354.69,288.28,246.42,231.47,249.41,321.04,319.75,236.87,238.81,239.34,241.07,268.72,324.39
"2966","county","Gratiot County","driving","","Michigan","United States",100,106.51,105.22,113.3,167.5,103.39,100.04,122.02,105.33,110.59,118.67,158.55,173.1,114.9,103.96,110.86,116.65,109.45,154.9,149.94,113.41,104.38,110.32,118.36,118.78,150.51,151.01,134.4,101.45,104.91,114.25,115.47,182.29,162.63,139.01,126.78,116.53,114.17,138.25,172.34,157.83,126.93,111.58,112,105.03,126.9,160.34,159.81,129.6,114.06,117.79,126.25,136.53,166.7,159.62,128.95,119.39,118.74,132.15,125.37,133.94,118.1,103.28,88.19,87.96,88.04,84.88,91.66,72.8,57.26,77.83,54.59,64.76,58.59,62.36,40.3,37.83,53.3,55.09,60.5,62.06,66.59,46.82,45.56,64.8,58.7,61.9,60.42,69.75,47.12,35.5,53.94,65.14,63.28,65.26,67.16,64.34,54.9,75.89,69.3,65.83,74.86,87.77,72,78.21,85.52,92.23,88.76,82.82,111.92,100.95,97.1,97.1,95.66,102.55,113.71,123.31,119.05,79.01,NA,NA,117.3,112.99,173.41,129.07,116.72,101.9,150.06,172.95,189.56,247.47,175.43,145.56,168.46,162.74,151.66,151.35,165.07,151.7,140.08,142.44,156.27,160.88,190.44,224.65,178.4,166.17,146.78,153.83,181.79,172.76,238.29,196.34,183.09,175.92,162.44,195.2,197.22,264.5,203.35,173.9,186.36,189.71,185.75,213.52,264.04,244.53,213.87,188.42,187.2,199.54,294.21,248.53,178.29,387.5,204.23,200.99,176.72,201.52,247.7,226.32,217.79,188.15,179.7,190.17,229.83,268.5,252.99,216.61,169.07,184.8,188.91,215.35,285.37,252.69,280.88,202.4,181.07,182.51,198.32,254.78,222.1,221.45,181.41,177.6,186.93,216.57,239.05,225.33,231.7,195.39,180.95,197.9,232,279.05,228.8,232.95,181.98,175.85,205.83,213.33,276.19,246.36,249.1,189.9,184.88,179.58,200.61,241.52,222.82,194.82,178.36,179.47,182.63,208.27,327.28,206.4,194.32,376.3,161.33,160.95,188.8,238.1,211.2,174.7,179.66,164.23,187.81,180,263.77
"3118","county","Hillsdale County","driving","","Michigan","United States",100,102.96,96.51,106.84,116.29,86.4,82.3,96.28,101.94,99.77,102.54,119.6,150.21,92.63,99.39,101.6,100.95,103.34,121.08,127.04,84.01,110.6,92.78,95.33,94.08,127.04,138.47,94.45,106.23,104.82,110.06,105.89,143.56,148.35,106.53,109.23,105.89,107.6,109.08,139.31,155.37,105.62,111.36,116.67,86.71,119.52,135.13,153.63,108.17,106.27,116.71,118.08,123.89,141.13,148.27,100.8,109.53,110.22,113.75,104.41,109.95,113.1,83.14,89.56,91.83,81.73,78.85,101.44,82.42,63.77,65.1,55.98,61.56,62.13,63.24,58.18,48.8,62.63,66.96,61.11,67.41,73.91,70.15,60.05,64.76,64.53,74.63,67.38,73.87,71.97,40.9,61.03,69.2,67.34,76.83,69.01,76,62.44,74.93,75.28,83.59,79.11,93.16,86.14,65.89,89.37,92.33,91.04,99.01,116.37,116.67,94.53,115.04,110.48,110.98,114.55,129.59,138.85,94.42,NA,NA,136.61,131.41,152.22,157.8,107.82,125.26,138.63,140.68,151.8,178.35,184.62,169.31,145.08,149.64,153.44,152.75,172.73,190.7,145.61,146.03,162.02,156.97,167.38,190.01,209.53,166.84,162.78,166.5,163.69,188.3,198.03,226.24,182.83,170.49,189.56,195.67,182.3,223.47,262.13,174.25,183.44,186.94,186.67,195.33,228.83,244.89,188.76,195.14,194.19,207.9,221.08,242.42,253.25,224.72,180.17,191.99,192.9,194.61,206.65,260.16,188.53,184.73,202.77,196.09,193.66,247.17,286.1,201.41,203.27,189.75,198.67,204.14,245.92,249.94,186.02,186.02,193.62,200.95,200.87,244.36,228.29,173.11,188.72,192.06,192.59,199.89,239.16,258.91,191.53,182.07,191.23,198.03,206,268.97,255.91,184.31,186.14,183.74,195.37,211.58,247.47,294.3,242.84,194.27,180.55,186.67,186.59,206.91,241.32,188.95,172.31,169.5,182.91,198.29,240.18,256.4,240.07,178.66,169.35,172.54,177.78,233.95,265.89,175.47,186.82,181.88,177.59,167.34,223.7
"3138","county","Houghton County","driving","","Michigan","United States",100,99.1,101.95,115.79,183.65,155.57,137.27,138.89,107.24,110.01,117.25,160.86,154.43,117.9,110.74,106.43,106.83,112.53,142.72,155.17,110.5,108.54,117.9,134.01,193.49,251.34,249.15,202.52,120.59,109.44,117.66,127.75,211.72,205.13,172.58,134.66,124.49,120.1,150.28,179.25,191.54,136.78,122.78,113.43,125.22,141.74,201.38,204.64,161.11,121.48,121.64,130.51,140.44,210.66,160.13,130.51,111.15,112.69,99.76,90.64,106.67,120.75,107,73.56,82.91,76.89,79.25,88.04,86.33,76.08,70.46,49.15,47.6,46.38,73.15,59.07,45.89,46.87,58.26,66.07,59.32,64.69,54.76,47.76,48.41,48.9,68.76,54.35,70.22,66.56,34.5,42.8,45.81,57.69,60.54,66.56,65.09,64.93,57.04,57.36,62.33,76.24,74.45,79.33,72.9,66.07,82.99,70.63,93.41,106.83,118.63,75.26,88.61,80.47,86.98,95.69,113.18,117.58,85.92,NA,NA,112.77,99.35,130.19,113.59,116.03,123.19,136.21,136.21,144.59,188.45,161.43,153.78,121.64,137.35,139.3,164.77,152.32,165.34,138.16,137.84,157.45,151.42,175.35,217.17,168.76,151.18,184.3,162.82,152.32,176.89,196.26,234.09,181.53,204.07,214.08,205.13,221.48,235.88,221.4,191.94,234.01,243.37,255.82,267.05,317.49,301.14,257.45,302.36,289.75,302.03,295.2,317.33,286.09,326.04,284.87,288.12,266.23,297.88,325.47,306.75,268.51,314.65,292.51,290.24,313.18,342.72,352.64,306.43,301.95,308.3,320.02,306.92,331.81,351.02,311.31,340.6,316.6,318.23,353.7,365.34,315.95,308.79,339.79,350.37,359.32,373.96,412.37,369,345.24,342.07,371.44,353.62,380.47,417.66,432.14,358.1,320.26,338.16,353.95,388.28,505.53,540.44,409.93,355.98,380.07,345.65,348.98,346.79,406.51,312.29,273.64,280.31,292.19,307.4,406.1,427.18,359.07,318.14,260.13,249.31,279.98,348.25,334.99,292.11,259.72,250.94,257.69,299.19,357.12
"3160","county","Huron County","driving","","Michigan","United States",100,108.61,125.55,118.31,132.31,72.27,78.83,113.87,125.2,119.06,119.26,125.96,120.7,85.25,120.83,109.43,118.31,127.8,127.39,131.69,80.53,114.75,113.52,111.61,106.97,114.75,127.53,95.77,102.73,126.3,120.77,119.6,148.09,143.24,120.77,110.18,135.52,142.14,130.4,146.52,134.15,104.99,119.33,134.36,108.13,107.17,155.19,130.4,95.29,123.22,134.22,133.88,134.43,143.44,150.41,99.45,120.83,132.04,133.95,114.14,110.11,115.51,92.21,103.76,95.15,97.61,99.73,116.05,104.78,89.96,91.8,69.54,77.05,75.55,74.04,53.89,65.92,71.52,73.84,85.38,87.77,95.97,78.48,65.64,72.54,84.49,113.87,92.49,91.33,77.87,52.25,79.03,77.66,89.14,78.35,92.08,105.67,70.63,115.23,91.05,105.12,109.84,114.75,118.51,99.45,114.75,119.81,116.39,121.38,140.44,150.2,143.31,129.58,117.01,143.03,159.97,157.17,163.52,122.54,NA,NA,164.89,154.58,186.34,208.4,168.72,156.28,175.89,201.43,238.87,280.12,323.91,278.48,273.02,212.84,202.19,188.59,222.2,284.08,203.21,197.81,215.92,197.4,232.45,272.2,303.42,258.33,249.52,274.73,205.19,292.55,320.7,329.44,272.61,236,261.07,262.84,282.79,350.14,428.01,268.65,268.78,260.45,283.33,330.4,408.4,457.65,407.31,305.26,318.31,360.86,440.23,586.13,618.85,572.4,396.45,306.76,341.46,366.67,392.55,471.38,409.08,310.11,320.83,307.51,369.33,469.74,499.45,364.75,297.54,305.12,298.77,346.17,438.11,502.87,442.01,326.5,351.78,360.11,366.87,425.96,464.75,321.52,267.83,288.18,344.33,372.47,426.5,528.62,423.5,304.58,308.61,325.07,342.08,444.6,483.74,410.52,303.69,292.28,300.27,386.61,433.88,519.67,481.35,286.68,284.63,253.69,291.94,351.57,411.34,322.75,250.41,247.88,252.19,295.77,414.69,502.53,473.43,365.03,199.52,205.12,230.26,287.77,351.98,251.91,233.47,231.49,222.13,233.61,300.27
"3170","county","Ingham County","driving","","Michigan","United States",100,103.7,104.27,108.22,135.29,80.7,76.07,92.07,99.46,99.35,102.64,127.01,116.11,82.87,92.52,98.44,101.03,103.03,126.87,114.61,84.45,93.84,99.09,99,103.44,121.86,110.52,86.08,95.54,100.48,104.58,104.97,137.13,124.6,93.46,97.31,99.37,102.43,107.89,133.88,126.31,95.57,99.14,107.71,97.81,114,132.98,128.77,86.87,81.86,84.95,89.89,94.06,107.79,113.76,97.97,98.93,111.37,104.01,95.49,97.25,80.58,62.15,67.67,65.19,60.02,57,61.5,50.43,39.31,49.88,35.65,39.08,38.5,42.7,34.58,28.96,37.04,38.31,41.81,43.74,48.31,38.33,35.1,41.84,40.81,44.12,42.61,46.25,41.59,27.3,39.44,40.47,58.02,46.35,47.57,47.93,41.18,49.97,46.27,45.91,49.6,56.31,53.81,45.9,54.16,59.5,53.98,59.32,72.68,66.73,55.84,63.43,62.65,68.17,71.6,76.31,70.44,52.98,NA,NA,79.04,73.85,85.75,83.96,61.97,74.25,86.83,95.03,93.33,99.77,83.57,72.85,68.24,89.83,91.88,91.07,101.36,93.09,81.17,94.44,93.08,97.29,104.69,111.95,97.94,81.05,103.14,101.11,102.32,112.37,123.32,108.96,92.97,109.54,112.49,115.78,120.92,128.87,111.23,83.24,111.66,116.08,123.7,125.99,132.79,119.54,98.15,115.36,119.66,123.25,127.74,109.38,79.2,86.26,114.04,117.09,124.17,125.61,125.51,117.31,98.37,117.67,123.69,126.23,125.23,138.85,120.45,94.23,119.31,120.81,125.85,129.56,143.71,128.2,103.14,119.18,123.22,127.94,131.78,135.69,123.23,97.55,123.67,125.26,129.94,130.49,141.31,129.62,107.21,122.75,124.94,125.65,128.71,140.19,124.03,107.06,126.23,129.92,133.31,137,151.72,143.96,119.33,135.14,139.33,151.5,152.2,170.87,160.71,130.07,146.54,139.83,138.52,146.82,165.24,134.82,110.94,109.38,119.76,126.42,134.56,156.14,142.72,111.4,122.38,123.65,127.68,135.82,152.21
"3171","county","Ingham County","transit","","Michigan","United States",100,100.38,93,86.8,73.37,36.42,30.6,40.89,84.95,87.07,76.36,74.85,41.87,30.18,72.58,71.44,67.89,63.46,59.83,36.27,32.38,65.96,63.88,62.9,61.31,57.22,37.1,33.85,59.34,65.54,65.13,66.68,54.16,36.16,31.47,60.85,59.23,57.22,59.68,58.09,40.36,34.3,50.57,56.85,58.77,55.18,43.87,25.34,18.8,24.62,22.16,25.57,22.05,23.87,23.75,24.24,50.91,58.09,36.38,27.42,26.4,23.68,14.3,18.53,15.54,14.26,12.97,11.16,10.44,8.85,8.47,6.73,7.94,6.32,6.54,5.41,5.56,5.48,5.22,8.25,8.47,8.28,5.86,7.22,8.62,8.81,7.64,6.28,6.13,5.52,4.08,5.94,5.48,8.77,5.3,5.18,6.51,6.28,7.41,7.19,5.75,6.58,6.32,6.88,5.26,6.51,8.21,6.85,6.16,7.72,7.79,7.15,9.8,9.68,9.27,12.07,8.7,7.75,7.79,8.43,8.21,11.84,9.72,9.8,10.14,8.47,12.63,11.38,13.5,11.16,11.76,12.14,11.35,9.95,11.88,13.58,12.97,13.31,12.22,12.1,14.75,16.38,15.39,13.2,13.5,12.82,12.03,14.03,15.17,14.79,16.6,17.32,16.04,11.99,15.89,15.51,16.98,16.75,18.46,14.37,11.01,16.72,13.31,14.6,15.51,17.81,13.12,11.88,15.81,15.32,14.49,16.49,11.69,9.38,10.55,15.81,14.18,14.79,13.28,13.54,11.72,11.42,11.84,16.11,12.25,14.9,16.75,15.66,12.33,16.6,18.27,16.72,18.23,17.51,13.92,14.26,17.81,16.94,14.75,14.64,16.19,15.85,12.07,16.79,16.04,16.3,14.98,15.32,15.13,12.63,16.68,18.27,19.7,16.15,21.52,16.26,15.28,16.72,18.19,17.13,16.11,15.81,18.04,14.98,17.28,18.57,17.93,17.13,17.44,19.29,14.6,20.35,19.25,20.39,17.74,20.2,14.86,12.75,12.82,17.85,15.62,14.41,17.36,15.73,10.55,13.92,16.41,18.38,20.46,18.91
"3172","county","Ingham County","walking","","Michigan","United States",100,103.31,90.68,80.68,85.18,43.72,35.71,42.42,76.04,72.78,71.61,74.89,63.34,36.93,65,72.03,65.9,64.96,77.02,55.53,41.23,71.97,66.37,59.01,58.92,67.36,54.91,33.58,57.56,62.53,66.05,58.85,69.06,68.73,41.02,57.42,56.81,57,61.93,73.71,74.82,46.18,53.66,60.6,53.17,49.26,44.28,43.53,24.92,27.23,29.96,32.81,31.19,32.73,40.71,40.97,54.4,66.9,47.8,38.61,39.98,39.78,23.3,24.94,31.33,21.41,19.23,20.81,17.05,14.58,16.92,14.36,18.19,17.06,17.93,13.61,12.36,15.56,16.11,19.46,22.85,23.4,15.33,18.4,20.94,21.96,22.33,14.72,17.41,17.71,11.83,14.98,15.13,20.21,15.95,14.78,17.4,18.53,19.08,16.03,14.53,17.49,18.91,17.76,18.63,19.75,25.33,16.72,19.94,26.13,25.99,22.55,22.97,21.42,22.07,23.84,21.98,18.82,15.24,19.45,18.47,29.08,25.32,30.98,29.73,22.86,29.54,33.17,36.28,32.49,35.59,30.95,28.45,24.56,30.79,33.19,32.18,37.44,37.13,34.45,34.42,34.15,36.11,36.54,38.48,34.63,28.34,36.85,35.61,39.36,40.49,44.22,44.06,34.81,40.91,37.59,42.93,43.91,47.73,39.36,27.65,37.5,38.35,42.52,41.17,43.18,42.33,30.85,39.25,45.06,42.06,39.26,33.71,25.22,25.8,40.49,38.16,36.96,40.06,38.02,37.48,32.4,40.62,44.69,43.69,37.98,43.9,38.94,31.56,41.51,41.5,42.33,44.67,47.68,39.78,33.29,40.13,43.81,44.09,49.48,46.79,40.4,33.31,43.95,41.56,47.28,47.09,49.11,42.32,37.92,41.69,44.17,47.68,43.92,52.37,44.36,40.4,51.9,53.11,53.88,57.12,66.22,70.8,54.5,64.82,72.42,79.34,82.92,95,116.16,78.57,100.3,73.41,76.44,78.93,88.49,77.29,54.74,54.12,50.12,56.28,62.07,80.55,68.23,43.34,51.49,49.9,58.48,60.5,70.26
"3174","county","Ionia County","driving","","Michigan","United States",100,104.75,101.51,117.8,156.86,101.36,93.63,113.01,106.39,103.01,112.94,145.09,167.94,106.75,101.61,111.56,106.13,112.05,149.65,147.25,105.18,100.72,108.32,109.14,119.75,133.16,145.87,122.77,103.9,109.38,114.49,112.52,150.73,173.33,118.86,107.64,110.06,116.44,122.87,153.28,173.8,126.46,112.41,108.78,103.8,124.87,170,183.94,124.44,113.64,114.17,118.99,130.85,171.55,181.12,138.23,116.34,122.85,117.87,106.47,124.76,116.25,92.23,88.29,87.48,87.31,87.23,91.39,83.13,64.84,76.79,55.63,58.82,58.79,72.54,48.36,41.42,58.71,58.6,58.77,64.21,72.31,50.46,50.84,63,66.77,70.15,61.74,68.49,61.98,42.1,58.88,71.76,75.62,69.04,81.39,74.31,60.05,78.8,73.52,75.07,75.41,90.45,82.16,78.93,86.55,88.5,85.81,91.7,112.29,103.9,98.39,98.54,103.65,106.03,111.05,131.81,145.17,89.31,NA,NA,123.55,116.51,144.01,136.49,98.24,112.73,133.55,143.07,153.09,161.57,144.11,126.06,121.49,137.41,142.44,138.68,171.02,156.59,124.59,132.8,148.08,144.26,167.35,188.48,174.14,156.52,162.93,156.8,148.31,178.7,217.44,196.05,167.98,161.13,157.05,174.58,190.03,241.44,206.11,165.25,171.57,174.56,179.38,211.88,222.15,229.32,199.66,173.92,187.42,189.16,226.14,216.8,162.74,191.15,176.96,171.08,178.57,187.59,215.7,230.43,196.18,172.8,173.1,206.07,193.87,239.47,231.04,186.23,175.58,180.22,176.45,197.88,242.99,249.42,196.97,171.02,173.99,180.12,196.71,233.16,226.29,173.05,169.62,173.48,182.24,200.25,245.75,301.61,228.77,188.22,198.94,192.62,193.42,244.45,216.27,198.77,188.31,179.06,186.23,197.73,258.03,321.83,207.47,209.53,192.45,197.2,196.44,225.65,243.69,179.8,172.31,179.99,177.49,188.9,236.24,195.93,165.88,190.15,147.17,158.92,174.22,220.71,214.94,174.88,156.59,164.93,166.31,178.21,220.92
